1,P,AMD310,MINI PROJECT,3.0,0,0,6,MURALI CHOLEMARI,0,
475,F,ITL760,NOISE MONITORING AND CONTROL,3.0,2,0,2,NARESH TANDON,0,
476,P,JCD799,MINOR PROJECT,3.0,0,0,6,S DHARMARAJA,0,
477,P,JCD801,MAJOR PROJECT PART-I,6.0,0,0,12,S DHARMARAJA,0,CORE
478,P,JCD802,MAJOR PROJECT PART-II,12.0,0,0,24,S DHARMARAJA,0,CORE
479,P,JCS800,INDEPENDENT STUDY,3.0,3,0,0,S DHARMARAJA,0,
480,P,JID801,MAJOR PROJECT PART-I,6.0,0,0,12,NARESH TANDON,0,CORE
481,P,JMD801,MAJOR PROJECT PART-I,6.0,0,0,12,MANAV BHATNAGAR,0,CORE
482,P,JND801,MAJOR PROJECT PART 1 (JEN),6.0,0,0,12,K A SUBRAMANIA N,0,CORE
483,P,JND802,MAJOR PROJECT II (JEN),12.0,0,0,24,K A SUBRAMANIA N,0,CORE
484,P,JSD799,MINOR PROJECT(JES),6.0,0,0,12,K A SUBRAMANIA N,0,
485,P,JSD801,MAJOR PROJECT PART-I,6.0,0,0,12,K A SUBRAMANIA N,0,CORE
486,P,JSD802,MAJOR PROJECT PART-II,12.0,0,0,24,K A SUBRAMANIA N,0,CORE
487,P,JSS801,INDEPENDENT STUDY(JES),3.0,3,0,0,K A SUBRAMANIA N,0,
488,P,JVD801,MAJOR PROJECT PART-I,6.0,0,0,12,ANSHUL KUMAR,0,CORE
489,P,JVD802,MAJOR PROJECT PART-II,12.0,0,0,24,ANSHUL KUMAR,0,CORE
490,P,MAC450,COLLOQUIUM (MT),3.0,0,3,0,SIVANANTHAN SAMPATH,0,CORE
491,P,MAD350,MINI PROJECT (MT),3.0,0,0,6,A TRIPATHI,0,
492,P,MAD703,PROJECT PART I*,4.0,0,0,8,SIVANANTHAN SAMPATH,0,CORE
493,P,MAD704,PROJECT PART - II,4.0,0,0,8,SIVANANTHAN SAMPATH,0,CORE
494,P,MAD851,MAJOR PROJECT PART 1 (MT),6.0,0,0,12,A TRIPATHI,0,CORE
495,P,MAD852,MAJOR PROJECT PART 2 (MT),14.0,0,0,28,A TRIPATHI,0,CORE
496,P,MAD853,MAJOR PROJECT PART 1 (MT),4.0,0,0,8,A TRIPATHI,0,CORE
497,P,MAD854,MAJOR PROJECT PART 2 (MT),16.0,0,0,32,A TRIPATHI,0,CORE
498,DP,MAL100,CALCULUS,4.0,3,1,0,A TRIPATHI,0,
499,DM,MAL100,CALCULUS,4.0,3,1,0,A TRIPATHI,0,
500,DM,MAL101,LINEAR ALGEBRA & DIFFERENTIAL EQUATIONS,4.0,3,1,0,RITUMONI SARMA,0,
501,DP,MAL101,LINEAR ALGEBRA & DIFFERENTIAL EQUATIONS,4.0,3,1,0,RITUMONI SARMA,0,
502,F,MAL230,NUM METHODS & COMPUTATION,4.0,3,1,0,HARISH KUMAR,0,CORE
503,E,MAL245,TOPOLOGY AND FUNCTIONAL ANALYSIS,4.0,3,1,0,SUBIMAN KUNDU,0,CORE
504,D,MAL250,PROBABILITY & STOCHASTIC PROCESSES,4.0,3,1,0,S DHARMARAJA,0,CORE
505,J,MAL270,"MEASURE, INTEGRAL AND PROBABILITY",4.0,3,1,0,SUBIMAN KUNDU,0,
506,F,MAL335,DIFFERENTIAL EQUATIONS,4.0,3,1,0,S CHANDRA RAO,0,CORE
507,B,MAL358,OPERATING SYSTEMS,4.0,3,0,2,BHAWANI PANDA,0,CORE
508,K,MAL376,GRAPH ALGORITHMS,4.0,3,1,0,BHAWANI PANDA,0,
509,K,MAL466,MULTIVARIATE STATISTICAL METHODS,4.0,3,1,0,NILADRI CHATTERJEE,0,
510,C,MAL503,LINEAR ALGEBRA,4.0,3,1,0,S CHANDRA RAO,0,CORE
511,M,MAL509,PROBABILITY THEORY,4.0,3,1,0,N KUMAR,0,CORE
512,B,MAL513,REAL ANALYSIS,4.0,3,1,0,SIVANANTHAN SAMPATH,0,CORE
513,A,MAL517,DIFFERENTIAL EQUATIONS,4.0,3,1,0,KONIJETI SREENADH,0,CORE
514,H,MAL519,INTRODUCTION TO COMPUTERS AND PROGRAMMING,4.0,3,0,2,V VK KUMAR,0,CORE
515,B,MAL601,TOPOLOGY,4.0,3,1,0,AMIT PRIYADARSHI,0,CORE
516,F,MAL609,BASIC COMPUTER SCIENCE,4.0,3,0,2,B CHANDRA,0,CORE
517,D,MAL630,PARTIAL DIFFERENTIAL EQUATIONS,4.0,3,1,0,V VK KUMAR,0,CORE
518,C,MAL638,APPLIED NON-LINEAR PROGRAMMING,4.0,3,1,0,APARNA MEHRA,0,
519,F,MAL701,INTRODUCTION TO PROGRAMMING AND DATA STRUCTURES,4.0,3,0,2,SAVITA GOEL,0,CORE
520,H,MAL705,DISCRETE MATHEMATICAL STRUCTURES,3.0,3,0,0,APARNA MEHRA,0,CORE
521,C,MAL715,DIGITAL IMAGE PROCESSING,4.0,3,0,2,RAJESH BHATT,0,CORE
522,K,MAL717,FUZZY SETS & APPLICATIONS,3.0,3,0,0,SURESH CHANDRA,0,
523,K,MAL724,CRYPTOLOGY,3.0,3,0,0,RAJENDRA SHARMA,0,
524,E,MAL725,STOCHASTIC PROCESSES & APPLICATIONS,4.0,3,1,0,S DHARMARAJA,0,
525,K,MAL730,CRYPTOGRAPHY,4.0,3,1,0,RAJENDRA SHARMA,0,
526,J,MAL732,FINANCIAL MATHEMATICS,4.0,3,1,0,SURESH CHANDRA,0,
527,A,MAL737,Differential Geometry,4.0,3,1,0,N KUMAR,0,
528,F,MAL745,SOFTWARE ENGINEERING,4.0,3,0,2,NILADRI CHATTERJEE,0,CORE
529,L,MAL782,DATA MINING AND KNOWLEDGE DISCOVERY,4.0,3,0,2,B CHANDRA,0,
530,K,MAL786,CRYPTOLOGY,4.0,3,1,0,RAJENDRA SHARMA,0,
531,J,MAL860,LINEAR ALGEBRA,3.0,3,0,0,ANURADHA SHARMA,0,
532,P,MAP290,SYSTEM DESIGN LABORATORY,2.0,0,0,4,B CHANDRA,0,CORE
533,P,MAP701,COMPUTING LAB I,2.0,0,0,4,BHAWANI PANDA,0,CORE
534,P,MAP707,PROGRAMMING LANGUAGES LABORATORY,2.0,0,0,4,BHAWANI PANDA,0,CORE
535,P,MAT450,PRACTICAL TRAINING,0.0,0,0,0,SIVANANTHAN SAMPATH,0,CORE
536,K,MEC410,COLLOQUIUM (ME),3.0,0,3,0,SUDARSAN GHOSH,0,CORE
537,K,MEC420,COLLOQUIUM (PE),3.0,0,3,0,SUDARSAN GHOSH,0,CORE
538,P,MED411,MAJOR PROJECT PART 1 (ME),3.0,0,0,6,ANJAN RAY,0,CORE
539,P,MED412,MAJOR PROJECT PART 2 (ME),7.0,0,0,14,ANJAN RAY,0,
540,P,MED421,MAJOR PROJECT PART 1 (PE),3.0,0,0,6,ANJAN RAY,0,CORE
541,P,MED422,MAJOR PROJECT PART 2 (PE),7.0,0,0,14,ANJAN RAY,0,
542,P,MED811,MAJOR PROJECT PART-I,6.0,0,0,12,B PREMACHAND RAN,0,CORE
543,P,MED812,MAJOR PROJECT PART-II,12.0,0,0,24,B PREMACHAND RAN,0,CORE
544,P,MED831,MAJOR PROJECT PART-I,6.0,0,0,12,JAYANTA DUTT,0,CORE
545,P,MED832,MAJOR PROJECT PART-II,12.0,0,0,24,JAYANTA DUTT,0,CORE
546,P,MED861,MAJOR PROJECT PART-I,6.0,0,0,12,NOMESH BOLIA,0,CORE
547,P,MED862,MAJOR PROJECT PART-II,12.0,0,0,24,NOMESH BOLIA,0,CORE
548,P,MED881,MAJOR PROJECT PART-I,6.0,0,0,12,SIVANANDAM ARAVINDAN,0,CORE
549,P,MED882,MAJOR PROJECT PART-II,12.0,0,0,24,SIVANANDAM ARAVINDAN,0,CORE
550,P,MED895,MAJOR PROJECT,40.0,0,0,80,ASHISH DARPE,0,
551,B,MEL140,ENGINEERING THERMODYNAMICS,4.0,3,1,0,P MV SUBBARAO,0,CORE
552,H,MEL221,INDUSTRIAL ENGINEERING AND OPERATIONS RESEARCH,4.0,3,0,2,KIRAN SETH,0,CORE
553,F,MEL233,MACHINING; MACHINE- TOOLS AND METROLOGY,4.0,3,0,2,P RAO,0,CORE
554,D,MEL242,HEAT AND MASS TRANSFER,4.0,3,1,0,PRABAL TALUKDAR,0,CORE
555,B,MEL311,MACHINE ELEMENT DESIGN,5.0,3,1,2,R K PANDEY,0,CORE
556,F,MEL331,MACHINE-TOOLS AND CNC MANUFACTURING,4.0,3,0,2,P VMADHUSU DHAN RAO,0,CORE
557,F,MEL342,POWER PLANT TECHNOLOGIES,4.0,3,0,2,S R KALE,0,
558,D,MEL413,DESIGN OF MECHANISMS,4.0,3,1,0,SUDIPTO MUKHERJEE,0,
559,H,MEL420,TOTAL QUALITY MANAGEMENT,4.0,3,0,2,MAKARAND KULKARNI,0,
560,E,MEL421,PRODUCTION MANAGEMENT,4.0,3,0,2,S G DESHMUKH,0,CORE
561,M,MEL423,COMPUTERS IN MANUFACTURING ENTERPRISES,4.0,3,0,2,VIPUL JAIN,0,CORE
562,E,MEL441,MODELING AND EXPERIMENTS IN HEAT TRANSFER,4.0,2,0,4,SUPREET SINGH BAHGA,0,
563,H,MEL442,THERMAL ANALYSIS OF BIO-SYSTEMS,4.0,3,0,2,AMIT GUPTA,0,
564,H,MEL671,VALUE ENGINEERING,3.0,2,0,2,ANAND GUPTA,0,
565,C,MEL703,ADVANCED THERMODYNAMICS,3.0,3,0,0,M R RAVI,0,CORE
566,A,MEL705,EXPERIMENTAL METHODS IN THERMAL ENGG,4.0,2,0,4,SANGEETA KOHLI,0,CORE
567,B,MEL707,APPLIED MATHEMATICS FOR MECHANICAL ENGG,3.0,2,0,2,SASIDHAR KONDARAJU,0,CORE
568,F,MEL710,AIR-CONDITIONING,4.0,3,0,2,SANJEEV JAIN,0,
569,J,MEL713,DESIGN OF IC ENGINE COMPONENTS & SUB- SYSTEMS,4.0,3,0,2,P MV SUBBARAO,0,
570,H,MEL715,GAS DYNAMICS,4.0,3,0,2,SUBHRA DATTA,0,
571,D,MEL731,ANALYTICAL DYNAMICS,3.0,3,0,0,SATINDER SINGH,0,
572,B,MEL732,ADVANCED MECHANICAL DESIGN,4.0,3,0,2,T K KUNDRA,0,
573,E,MEL733,VIBRATIONS AND NOISE ENGINEERING,4.0,3,0,2,ASHISH DARPE,0,
574,A,MEL734,INSTRUMENTATION & AUTOMATIC CONTROL SYSTEMS,4.0,3,0,2,JAYANTA DUTT,0,
575,C,MEL735,CAD AND FINITE ELEMENT ANALYSIS,4.0,3,0,2,ANOOP CHAWLA,0,
576,B,MEL751,INDUSTRIAL ENGG. & SYSTEMS,4.0,3,0,2,S G DESHMUKH,0,CORE
577,J,MEL761,STATISTICS FOR DECISION MAKING,4.0,3,0,2,NOMESH BOLIA,0,CORE
578,A,MEL765,OPERATIONS RESEARCH,4.0,3,0,2,KIRAN SETH,0,CORE
579,D,MEL769,METAL FORMING ANALYSIS,4.0,3,0,2,DIGAVALLI RAVI KUMAR,0,CORE
580,C,MEL770,Introduction to Stochastic Modeling and Simulation,4.0,3,0,2,NOMESH BOLIA,0,
581,A,MEL781,MACHINING PROCESSES AND ANALYSIS,4.0,3,0,2,SUDARSAN GHOSH,0,CORE
582,E,MEL783,AUTOMATION IN MANUFACTURING,4.0,3,0,2,SUNIL JHA,0,
583,C,MEL787,WELDING AND ALLIED PROCESSES,4.0,3,0,2,SIVANANDAM ARAVINDAN,0,CORE
584,B,MEL791,COMPOSITE MATERIALS & PROCESSING,4.0,3,0,2,NARESH BHATNAGAR,0,CORE
585,A,MEL801,FIRE DYNAMICS & ENGINEERING,4.0,2,0,4,S R KALE,0,
586,E,MEL807,COMPUTATIONAL HEAT TRANSFER,4.0,2,0,4,SANJEEV JAIN,0,
587,B,MEL809,HEAT TRANSFER APPLICATIONS,3.0,1,0,4,B PREMACHAND RAN,0,
588,C,MEL812,COMBUSTION,4.0,3,0,2,ANJAN RAY,0,
589,D,MEL837,ADVANCED MECHANISMS,4.0,3,0,2,SUDIPTO MUKHERJEE,0,
590,D,MEL840,EXPERIMENTAL MODAL ANALYSIS AND DYNAMIC DESIGN,4.0,3,0,2,SUBODH MODAK,0,
591,NM,MEN110,INTRODUCTION TO MECHANIICAL ENGINEERING,2.0,0,0,4,M R RAVI,0,CORE
592,NP,MEN120,INTRODUCTON PRODUCTIION AND INDUSTRIAL ENGG,2.0,0,0,4,SIVANANDAM ARAVINDAN,0,CORE
593,P,MEP100,ENGINEERING VISUALIZATION AND COMMUNICATION,2.0,0,0,3,SATINDER SINGH,0,
594,P,MEP101,PRODUCT REALIZATION BY MANFACTURING,2.0,0,0,4,PULAK PANDEY,0,
595,P,MES830,INDEPENDENT STUDY,4.0,0,4,0,JAYANTA DUTT,0,
596,P,MET410,PRACTICAL TRAINING,0.0,0,0,0,R K PANDEY,0,CORE
597,P,MET420,PRACTICAL TRAINING,0.0,0,0,0,R K PANDEY,0,CORE
598,P,PHD651,PROJECT I,3.0,0,0,6,SANKALPA GHOSH,0,CORE
599,P,PHD652,PROJECT II,6.0,0,0,12,SANKALPA GHOSH,0,CORE
600,P,PHD801,MAJOR PROJECT PART-I,6.0,0,0,12,NEERAJ KHARE,0,CORE
601,P,PHD802,MAJOR PROJECT PART-II,12.0,0,0,24,NEERAJ KHARE,0,CORE
602,P,PHD851,MAJOR PROJECT PART-I,6.0,0,0,12,JOBY JOSEPH,0,CORE
603,P,PHD852,MAJOR PROJECT PART-II,12.0,0,0,24,JOBY JOSEPH,0,CORE
604,CM,PHL100,ELECTROMAGNETIC WAVES & QUANTUM MECHANICS,3.0,3,0,0,M R SHENOY,0,
605,EP,PHL100,ELECTROMAGNETIC WAVES & QUANTUM MECHANICS,3.0,3,0,0,M R SHENOY,0,
606,DM,PHL120,PHYSICS OF MATERIALS,4.0,3,1,0,PANKAJ SRIVASTAVA,0,CORE
607,D,PHL551,CLASSICAL MECHANICS,4.0,3,1,0,K THYAGARAJA N,0,CORE
608,E,PHL553,MATHEMATICAL PHYSICS,4.0,3,1,0,H C GUPTA,0,CORE
609,C,PHL555,QUANTUM MECHANICS,4.0,3,1,0,SANKALPA GHOSH,0,CORE
610,H,PHL557,ELECTRONICS,4.0,3,1,0,MUKESH CHANDER,0,CORE
611,F,PHL565,COOPERATIVE PHENOMENA IN SOLIDS,4.0,3,1,0,NEERAJ KHARE,0,CORE
612,A,PHL567,ATOMIC & MOLEC SPECTROSCOPY,4.0,3,1,0,A K SHUKLA,0,CORE
613,B,PHL569,NUCLEAR PHYSICS,4.0,3,1,0,AMRUTA MISHRA,0,CORE
614,J,PHL653,SEMICONDUCTOR ELECTRONICS,3.0,3,0,0,VIKRAM KUMAR,0,
615,H,PHL654,EXPERIMENTAL METHODS,3.0,3,0,0,SANTANU GHOSH,0,
616,J,PHL656,MICROWAVES,3.0,3,0,0,R D TAREY,0,
617,C,PHL701,ELECTRONIC PROPERTIES OF MATERIALS,3.0,3,0,0,PRANABA MUDULI,0,CORE
618,D,PHL703,MATERIALS TECHNOLOGY,3.0,3,0,0,V D VANKAR,0,CORE
619,F,PHL705,PHYSICS OF SEMICONDUCTOR DEVICES,3.0,3,0,0,G B REDDY,0,CORE
620,E,PHL707,CHARACTERIZATION OF MATERIALS,3.0,3,0,0,RATANAMALA CHATTERJEE,0,CORE
621,A,PHL723,VACUUM SCIENCE AND CRYOGENICS,3.0,3,0,0,K THYAGARAJA N,0,
622,H,PHL727,QUANTUM HETEROSTRUCTURES,3.0,3,0,0,R K SONI,0,
623,F,PHL751,OPTICAL SOURCES DETECTORS AND PHOTOMETRY,3.0,3,0,0,DALIP MEHTA,0,CORE
624,B,PHL753,OPTICAL SYSTEM DESIGN,3.0,3,0,0,B D GUPTA,0,CORE
625,C,PHL755,STATISTICAL & QUANTUM OPTICS,3.0,3,0,0,KEDAR BHALCHANDR A KHARE,0,
626,D,PHL791,FIBER OPTICS,3.0,3,0,0,K THYAGARAJA N,0,CORE
627,E,PHL793,SEMICONDUCTOR OPTOELECTRO-NICS,3.0,3,0,0,VIJAYA PRAKASH GADDAM,0,CORE
628,J,PHL795,OPTICS AND LASERS,3.0,3,0,0,R K VARSHNEY,0,
629,J,PHL800,NUMERICAL & COMPUTATIONAL METHODS IN RESEARCH,3.0,3,0,0,ANURAG SHARMA,0,
630,QM,PHP100,PHYSICS LABORATORY,2.0,0,0,4,KEDAR BHALCHANDR A KHARE,0,CORE
631,QP,PHP100,PHYSICS LABORATORY,2.0,0,0,4,A K SHUKLA,0,CORE
632,P,PHP561,LABORATORY I,6.0,0,0,12,NEERAJ KHARE,0,CORE
633,P,PHP563,ADVANCED LABORATORY,4.0,0,0,8,NEERAJ KHARE,0,CORE
634,P,PHP711,SOLID STATE MATERIALS LAB-I,4.5,0,0,9,RAJENDRA SINGH,0,CORE
635,P,PHP761,OPTICS LABORATORY- I,3.0,0,0,6,ALOKA SINHA,0,CORE
636,P,PHP763,OPTICAL WORKSHOP,3.0,0,0,6,"GUFRAN SAYEED KHAN",0,CORE
637,P,RDD750,MINOR PROJECT,3.0,0,0,6,VIJAYARAGHA VAN CHARIAR,0,
638,J,RDL700,BIOMAS PRODUCTION,3.0,3,0,0,SATYAWATI SHARMA,0,
639,F,RDL701,RURAL INDUS POLCES PROGRM CASE,3.0,3,0,0,RAJENDRA PRASAD,0,
640,M,RDL705,RURAL RESOURCES AND LIVEIHODS,3.0,3,0,0,S N NAIK,0,
641,F,RDL722,RURAL ENERGY SYSTEMS,3.0,3,0,0,VIRENDRA VIJAY,0,
642,H,RDL724,TECHNOLOGIES WATER WASTE MGMT,3.0,3,0,0,ANUSHREE MALIK,0,
643,A,RDL730,TECH ALTERNATIVES RURAL DEV,3.0,3,0,0,VIJAYARAGHA VAN CHARIAR,0,
644,B,RDL740,TECH UTILIZATION WASTELANDS & WEEDS,3.0,3,0,0,ANUSHREE MALIK,0,
645,H,RDL760,Food Quality and Safety,3.0,3,0,0,SANTOSH,0,
646,D,RDL801,SUCCESSFUL FORMS GRASSROOT ORG,3.0,2,0,2,VIJAYARAGHA VAN CHARIAR,0,
647,P,SBC795,GRADUATE STUDENT RESEARCH SEMINAR,0.5,0,0,1,SEYED E HASNAIN,0,
648,B,SBL101,Modern Biology for Engineers,3.0,3,0,0,ADITYA MITTAL,0,
649,M,SBL701,BIOMETRY,3.0,3,0,0,ADITYA MITTAL,0,
650,K,SBL702,SYSTEMS BIOLOGY,3.0,3,0,0,JAMES GOMES,0,
651,F,SBL703,ADVANCED CELL BIOLOGY,3.0,3,0,0,BISHWAJIT KUNDU,0,
652,E,SBL708,Epigenetics in Human Health and Disease,3.0,3,0,0,VIVEKANANDA N PERUMAL,0,
653,B,SBL710,Chemical Biology,3.0,3,0,0,TAPAN CHAUDHURI,0,
654,D,SBL801,Signal Transduction and Drug Target Identification,3.0,3,0,0,CHINMOY DEY,0,
655,H,SBL802,Macromolecular Structure and Data Processing,3.0,3,0,0,MANIDIPA BANERJEE,0,
656,J,SBV888,Computer-Aided Drug Discovery,1.0,1,0,0,B JAYARAM,0,
657,P,SMD792,MINOR PROJECT,3.0,0,0,6,SHUCHI SINHA,0,
658,A,SML305,ORGANISATION OF ENGG SYS. & HUMAN RESOURCES MANAGE,4.0,3,1,0,SHUCHI SINHA,0,
659,Q,SML700,FUNDAMENTAL OF MANAGEMENT TECHNOLOGY,3.0,3,0,0,SUSHIL,0,CORE
660,H,SML710,CREATIVE PROBLEM SOLUTION,3.0,2,0,2,Sanjay Dhir,0,CORE
661,J,SML715,QUALITY & ENVIRONMENT MANAGEMENT SYSTEMS,3.0,2,0,2,JITENDRA MADAAN,0,CORE
662,T,SML720,BUSINESS ENVIRONMENT AND CORPORATE STRATEGIES,3.0,2,0,2,Sanjay Dhir,0,CORE
663,M,SML745,OPERATIONS MANAGEMENT,3.0,3,0,0,SURYA SINGH,0,CORE
664,R,SML760,MARKETING MANAGEMENT,3.0,2,0,2,MAHIM SAGAR,0,CORE
665,S,SML780,MANAGERIAL ECONOMICS,3.0,2,0,2,SEEMA SHARMA,0,CORE
666,S,SML822,INTERNATIONAL BUSINESS,3.0,2,0,2,SURENDRA YADAV,0,
667,U,SML829,CURRENT & EMERGING ISSUES IN STRATEGIC MANAGEMENT,3.0,3,0,0,Smita Kashiramka,0,
668,D,SML843,SUPPLY CHAIN MANAGEMENT,3.0,3,0,0,RAVI SHANKAR,0,
669,S,SML845,TOTAL PROJECT SYSTEMS MANAGEMENT,3.0,3,0,0,JITENDRA MADAAN,0,
670,R,SML853,SOFTWARE PROJECT MANAGEMENT,3.0,3,0,0,MANMOHAN GUPTA,0,
671,T,SML856,BUSINESS INTELLIGENCE,3.0,2,0,2,MANMOHAN GUPTA,0,
672,A,SML859,CURRENT AND EMERGING ISSUES IN INFORM TECH MANA,3.0,3,0,0,P ILAVARASAN,0,
673,C,SML861,MARKET RESEARCH,3.0,2,0,2,P ILAVARASAN,0,
674,Q,SML865,SALES MANAGAMENT,3.0,2,0,2,MAHIM SAGAR,0,
675,E,SML870,ADVANCED FINANCIAL MANAGEMENT,3.0,2,0,2,P K JAIN,0,
676,T,SML873,SECURITY ANALYSIS & PROOF MANAGEMENT,3.0,3,0,0,SHVETA SINGH,0,
677,B,SML874,INDIAN FINANCIAL SYSTEM,3.0,3,0,0,Smita Kashiramka,0,
678,M,SML875,INTERNATIONAL FINANCIAL MANAGEMENT,3.0,3,0,0,SURENDRA YADAV,0,
679,U,SMV794,COMMUNICATION SKILLS,1.5,1,0,1,SHUCHI SINHA,0,
680,K,SMV895,MANAGEMENT RESEARCH METHODOLOGY,1.0,1,0,0,P ILAVARASAN,0,
681,P,TTC410,COLLOQUIUM (TT),3.0,0,3,0,DEEPTI GUPTA,0,CORE
682,P,TTD411,MAJOR PROJECT PART 1 (TT),3.0,0,0,6,SOURABH GHOSH,0,CORE
683,P,TTD412,MAJOR PROJECT PART 2 (TT),7.0,0,0,14,SOURABH GHOSH,0,
684,P,TTD891,MAJOR PROJECT PART-I,6.0,0,0,12,BHUPENDRA BUTOLA,0,CORE
685,P,TTD893,MAJOR PROJECT PART-I,6.0,0,0,12,DIPAYAN DAS,0,CORE
686,J,TTL311,HIGH PERFORMANCE AND SPECIALTY FIBRES,3.0,3,0,0,MANJEET JASSAL,0,
687,H,TTL321,MECHANICS OF SPINNING MACHINERY,3.0,2,1,0,APURBA DAS,0,
688,E,TTL361,TEXTILE TESTING,3.0,3,0,0,BHUPENDRA BUTOLA,0,CORE
689,F,TTL362,THEORY OF TEXTILE STRUCTURES,5.0,3,2,0,R S RENGASAMY,0,CORE
690,A,TTL711,POLYMER AND FIBRE CHEMISTRY,3.0,3,0,0,BHUVANESH GUPTA,0,CORE
691,D,TTL712,POLYMER AND FIBRE PHYSICS,3.0,3,0,0,B L DEOPURA,0,CORE
692,E,TTL713,TECHNOLOGY OF MELT SPUN FIBRES,4.0,3,1,0,ASHWINI AGRAWAL,0,CORE
693,A,TTL721,THEORY OF YARN STRUCTURE,3.0,2,1,0,DIPAYAN DAS,0,CORE
694,D,TTL722,MECHANICS OF SPINNING PROCESS,3.0,3,0,0,ABHIJIT MUJUMDAR,0,CORE
695,F,TTL724,TEXTURED YARN TECHNOLOGY,3.0,3,0,0,KUSHAL SEN,0,
696,E,TTL731,THEORY OF FABRIC STRUCTURE,3.0,2,1,0,AMIT RAWAL,0,CORE
697,C,TTL741,COLOURATION OF TEXTILES,3.0,3,0,0,SAMRAT MUKHOPADH YAY,0,CORE
698,H,TTL742,THEORY AND PRACTICE OF TEXTILE FINISHING,3.0,2,0,2,DEEPTI GUPTA,0,
699,E,TTL750,SCIENCE OF CLOTHING COMFORT,3.0,3,0,0,R ALAGIRUSAM Y,0,
700,P,TTL761,COSTING PROJECT FORMULATION AND APPRAISAL,3.0,2,1,0,B K BEHERA,0,
701,M,TTL764,PROCESS CONTROL IN SPGRD AND WEAVING,3.0,3,0,0,R CHATTOPADH YAY,0,
702,C,TTL771,ELECTRONICS AND CONTROLS FOR TEXTILE INDUSTRY,4.0,3,0,2,SUNEET TULI,0,CORE
703,B,TTL772,COMPUTER PROGRAMMING AND ITS APPLICATION,3.0,2,0,2,PRAGYA JAIN,0,
704,B,TTL866,FUNCTIONAL & HIGH PERFORMANCE TEXTILES,3.0,2,1,0,MANGALA JOSHI,0,
705,NP,TTN110,INTRODUCTION TO TEXTILE TECHNOLOGY,2.0,0,0,4,MANGALA JOSHI,0,CORE
706,B,TTP200,DESIGN OF TEXTILE PRODUCTS AND PROCESSES,2.0,0,0,4,KUSHAL SEN,0,CORE
707,C,TTP361,TEXTILE TESTING LABORATORY,1.0,0,0,2,SOURABH GHOSH,0,CORE
708,P,TTP711,POLYMER & FIBRE CHEMISTRY LABORATORY,1.5,0,0,3,BHUVANESH GUPTA,0,CORE
709,P,TTP712,POLYMER & FIBRE PHYSICS LABORATORY,1.5,0,0,3,MANGALA JOSHI,0,CORE
710,J,TTP761,EVALUATION OF TEXTILE MATERIAL,1.0,0,0,2,R CHATTOPADH YAY,0,CORE
711,P,TTT410,PRACTICAL TRAINING,0.0,0,0,0,DEEPTI GUPTA,0,CORE
712,P,VED750,MINOR PROJECT,3.0,0,0,6,SANGEETA KOHLI,0,
713,M,VEL700,HUMAN VALUES AND TECHNOLOGY,3.0,2,1,0,M R RAVI,0,